,link,name,price,symbol,volume
234,https://coinmarketcap.com/currencies/uma,UMA,9.55,UMA,526729404
235,https://coinmarketcap.com/currencies/maker,Maker,509.86,MKR,512700339
236,https://coinmarketcap.com/currencies/trueusd,TrueUSD,1.00,TUSD,507691023
237,https://coinmarketcap.com/currencies/synthetix-network-token,Synthetix Network Token,4.72,SNX,480442191
238,https://coinmarketcap.com/currencies/binance-usd,Binance USD,1.00,BUSD,484386887
239,https://coinmarketcap.com/currencies/ontology,Ontology,0.621193,ONT,467058134
240,https://coinmarketcap.com/currencies/uniswap,Uniswap,4.27,UNI,413781590
241,https://coinmarketcap.com/currencies/hedgetrade,HedgeTrade,1.23,HEDG,416104957
242,https://coinmarketcap.com/currencies/okb,OKB,6.09,OKB,365218657
243,https://coinmarketcap.com/currencies/algorand,Algorand,0.321750,ALGO,340575697
244,https://coinmarketcap.com/currencies/ftx-token,FTX Token,3.60,FTT,339625753
245,https://coinmarketcap.com/currencies/basic-attention-token,Basic Attention Token,0.230360,BAT,339150777
246,https://coinmarketcap.com/currencies/dogecoin,Dogecoin,0.002651,DOGE,335223498
247,https://coinmarketcap.com/currencies/compound,Compound,129.02,COMP,330461749
248,https://coinmarketcap.com/currencies/digibyte,DigiByte,0.023803,DGB,323635298
249,https://coinmarketcap.com/currencies/bittorrent,BitTorrent,0.000306,BTT,303145495
250,https://coinmarketcap.com/currencies/kusama,Kusama,34.08,KSM,288643897
251,https://coinmarketcap.com/currencies/0x,0x,0.386156,ZRX,287012103
252,https://coinmarketcap.com/currencies/celo,Celo,2.25,CELO,279864998
253,https://coinmarketcap.com/currencies/hyperion,Hyperion,0.607186,HYN,192335787
254,https://coinmarketcap.com/currencies/energy-web-token,Energy Web Token,8.72,EWT,262219935
255,https://coinmarketcap.com/currencies/waves,Waves,2.40,WAVES,247329901
256,https://coinmarketcap.com/currencies/paxos-standard,Paxos Standard,1.00,PAX,245413489
257,https://coinmarketcap.com/currencies/loopring,Loopring,0.198831,LRC,227286042
258,https://coinmarketcap.com/currencies/icon,ICON,0.408973,ICX,232093904
259,https://coinmarketcap.com/currencies/qtum,Qtum,2.35,QTUM,228939753
260,https://coinmarketcap.com/currencies/celsius,Celsius,0.925461,CEL,221058763
261,https://coinmarketcap.com/currencies/nxm,NXM,37.22,NXM,208799985
262,https://coinmarketcap.com/currencies/kyber-network,Kyber Network,0.953837,KNC,188892045
263,https://coinmarketcap.com/currencies/abbc-coin,ABBC Coin,0.316106,ABBC,185627376
264,https://coinmarketcap.com/currencies/ren,Ren,0.199436,REN,176581448
265,https://coinmarketcap.com/currencies/hedera-hashgraph,Hedera Hashgraph,0.031831,HBAR,174964778
266,https://coinmarketcap.com/currencies/zilliqa,Zilliqa,0.016274,ZIL,170359982
267,https://coinmarketcap.com/currencies/arweave,Arweave,4.79,AR,160046469
268,https://coinmarketcap.com/currencies/the-midas-touch-gold,The Midas Touch Gold,0.027663,TMTG,155024819
269,https://coinmarketcap.com/currencies/augur,Augur,14.12,REP,155280823
270,https://coinmarketcap.com/currencies/zb-token,ZB Token,0.323566,ZB,149904309
271,https://coinmarketcap.com/currencies/sushiswap,SushiSwap,1.20,SUSHI,146227077
272,https://coinmarketcap.com/currencies/lisk,Lisk,1.17,LSK,146795060
273,https://coinmarketcap.com/currencies/decred,Decred,11.79,DCR,142241007
274,https://coinmarketcap.com/currencies/cybervein,CyberVein,0.131225,CVT,139151799
275,https://coinmarketcap.com/currencies/bitcoin-gold,Bitcoin Gold,7.93,BTG,138913027
276,https://coinmarketcap.com/currencies/elrond-egld,Elrond,10.01,EGLD,137198984
277,https://coinmarketcap.com/currencies/siacoin,Siacoin,0.002982,SC,133438267
278,https://coinmarketcap.com/currencies/band-protocol,Band Protocol,6.41,BAND,131410616
279,https://coinmarketcap.com/currencies/enjin-coin,Enjin Coin,0.157037,ENJ,128958721
280,https://coinmarketcap.com/currencies/decentraland,Decentraland,0.088683,MANA,129701634
281,https://coinmarketcap.com/currencies/husd,HUSD,1.00,HUSD,129437044
282,https://coinmarketcap.com/currencies/terra-luna,Terra,0.324669,LUNA,125378863
283,https://coinmarketcap.com/currencies/ocean-protocol,Ocean Protocol,0.342818,OCEAN,123118779
284,https://coinmarketcap.com/currencies/revain,Revain,0.010507,REV,120669716
285,https://coinmarketcap.com/currencies/aragon,Aragon,3.54,ANT,117319986
286,https://coinmarketcap.com/currencies/yearn-finance-ii,DFI.Money,2888.65,YFII,111490247
287,https://coinmarketcap.com/currencies/solana,Solana,2.91,SOL,115000010
288,https://coinmarketcap.com/currencies/swipe,Swipe,1.53,SXP,114816489
289,https://coinmarketcap.com/currencies/nervos-network,Nervos Network,0.005158,CKB,107480299
290,https://coinmarketcap.com/currencies/nano,Nano,0.791103,NANO,105413125
291,https://coinmarketcap.com/currencies/dxchain-token,DxChain Token,0.002046,DX,102287473
292,https://coinmarketcap.com/currencies/orchid,Orchid,0.284455,OXT,104561102
293,https://coinmarketcap.com/currencies/quant,Quant,8.65,QNT,104447974
294,https://coinmarketcap.com/currencies/golem-network-tokens,Golem,0.102398,GNT,101442898
295,https://coinmarketcap.com/currencies/balancer,Balancer,14.65,BAL,101704393
296,https://coinmarketcap.com/currencies/bitcoin-diamond,Bitcoin Diamond,0.536570,BCD,100066505
297,https://coinmarketcap.com/currencies/avalanche,Avalanche,4.00,AVAX,97947155
298,https://coinmarketcap.com/currencies/ravencoin,Ravencoin,0.013819,RVN,98715890
299,https://coinmarketcap.com/currencies/bytom,Bytom,0.070250,BTM,96661808
300,https://coinmarketcap.com/currencies/bitcoin,Bitcoin,10650.83,BTC,197073936280
301,https://coinmarketcap.com/currencies/ethereum,Ethereum,352.91,ETH,39808361538
302,https://coinmarketcap.com/currencies/tether,Tether,1.00,USDT,15469733103
303,https://coinmarketcap.com/currencies/xrp,XRP,0.239312,XRP,10801635516
304,https://coinmarketcap.com/currencies/bitcoin-cash,Bitcoin Cash,225.92,BCH,4186618165
305,https://coinmarketcap.com/currencies/binance-coin,Binance Coin,27.72,BNB,4002602029
306,https://coinmarketcap.com/currencies/polkadot-new,Polkadot,4.39,DOT,3740660334
307,https://coinmarketcap.com/currencies/chainlink,Chainlink,9.50,LINK,3324866119
308,https://coinmarketcap.com/currencies/bitcoin-sv,Bitcoin SV,170.08,BSV,3151493191
309,https://coinmarketcap.com/currencies/crypto-com-coin,Crypto.com Coin,0.152079,CRO,3094365445
310,https://coinmarketcap.com/currencies/cardano,Cardano,0.098354,ADA,3060034220
311,https://coinmarketcap.com/currencies/litecoin,Litecoin,45.02,LTC,2951713877
312,https://coinmarketcap.com/currencies/usd-coin,USD Coin,1.00,USDC,2538568070
313,https://coinmarketcap.com/currencies/eos,EOS,2.58,EOS,2413930342
314,https://coinmarketcap.com/currencies/tron,TRON,0.025589,TRX,1833728787
315,https://coinmarketcap.com/currencies/monero,Monero,95.25,XMR,1687109681
316,https://coinmarketcap.com/currencies/tezos,Tezos,2.19,XTZ,1631733413
317,https://coinmarketcap.com/currencies/stellar,Stellar,0.072517,XLM,1504000955
318,https://coinmarketcap.com/currencies/neo,Neo,19.24,NEO,1356833284
319,https://coinmarketcap.com/currencies/unus-sed-leo,UNUS SED LEO,1.26,LEO,1259676240
320,https://coinmarketcap.com/currencies/nem,NEM,0.115742,XEM,1041675047
321,https://coinmarketcap.com/currencies/cosmos,Cosmos,4.86,ATOM,990769105
322,https://coinmarketcap.com/currencies/wrapped-bitcoin,Wrapped Bitcoin,10654.16,WBTC,980359933
323,https://coinmarketcap.com/currencies/huobi-token,Huobi Token,4.61,HT,967222219
324,https://coinmarketcap.com/currencies/multi-collateral-dai,Dai,1.01,DAI,915870346
325,https://coinmarketcap.com/currencies/vechain,VeChain,0.012438,VET,799973897
326,https://coinmarketcap.com/currencies/iota,IOTA,0.263061,MIOTA,731185659
327,https://coinmarketcap.com/currencies/yearn-finance,yearn.finance,23926.57,YFI,717023487
328,https://coinmarketcap.com/currencies/aave,Aave,0.505115,LEND,656648995
329,https://coinmarketcap.com/currencies/theta,THETA,0.756753,THETA,658755952
330,https://coinmarketcap.com/currencies/dash,Dash,66.98,DASH,652033660
331,https://coinmarketcap.com/currencies/ethereum-classic,Ethereum Classic,5.34,ETC,621531785
332,https://coinmarketcap.com/currencies/zcash,Zcash,58.32,ZEC,591467979
333,https://coinmarketcap.com/currencies/omg,OMG Network,3.87,OMG,542796651
334,https://coinmarketcap.com/currencies/uma,UMA,9.55,UMA,526730099
335,https://coinmarketcap.com/currencies/maker,Maker,509.86,MKR,512700339
336,https://coinmarketcap.com/currencies/trueusd,TrueUSD,1.00,TUSD,507686048
337,https://coinmarketcap.com/currencies/synthetix-network-token,Synthetix Network Token,4.72,SNX,480440621
338,https://coinmarketcap.com/currencies/binance-usd,Binance USD,1.00,BUSD,484386887
339,https://coinmarketcap.com/currencies/ontology,Ontology,0.621192,ONT,467057770
340,https://coinmarketcap.com/currencies/uniswap,Uniswap,4.27,UNI,413781609
341,https://coinmarketcap.com/currencies/hedgetrade,HedgeTrade,1.23,HEDG,416111705
342,https://coinmarketcap.com/currencies/okb,OKB,6.09,OKB,365218999
343,https://coinmarketcap.com/currencies/algorand,Algorand,0.321754,ALGO,340579676
344,https://coinmarketcap.com/currencies/ftx-token,FTX Token,3.60,FTT,339625991
345,https://coinmarketcap.com/currencies/basic-attention-token,Basic Attention Token,0.230360,BAT,339150777
346,https://coinmarketcap.com/currencies/dogecoin,Dogecoin,0.002651,DOGE,335221770
347,https://coinmarketcap.com/currencies/compound,Compound,129.02,COMP,330461772
348,https://coinmarketcap.com/currencies/digibyte,DigiByte,0.023802,DGB,323630091
349,https://coinmarketcap.com/currencies/bittorrent,BitTorrent,0.000306,BTT,303145711
350,https://coinmarketcap.com/currencies/0x,0x,0.386156,ZRX,287012103
351,https://coinmarketcap.com/currencies/kusama,Kusama,34.08,KSM,288643897
352,https://coinmarketcap.com/currencies/celo,Celo,2.25,CELO,279864837
353,https://coinmarketcap.com/currencies/hyperion,Hyperion,0.607186,HYN,192335875
354,https://coinmarketcap.com/currencies/energy-web-token,Energy Web Token,8.72,EWT,262219935
355,https://coinmarketcap.com/currencies/waves,Waves,2.40,WAVES,247329901
356,https://coinmarketcap.com/currencies/paxos-standard,Paxos Standard,1.00,PAX,245413489
357,https://coinmarketcap.com/currencies/loopring,Loopring,0.198831,LRC,227286023
358,https://coinmarketcap.com/currencies/icon,ICON,0.408973,ICX,232093961
359,https://coinmarketcap.com/currencies/qtum,Qtum,2.35,QTUM,228939753
360,https://coinmarketcap.com/currencies/celsius,Celsius,0.925461,CEL,221058762
361,https://coinmarketcap.com/currencies/nxm,NXM,37.22,NXM,208801643
362,https://coinmarketcap.com/currencies/kyber-network,Kyber Network,0.953837,KNC,188892071
363,https://coinmarketcap.com/currencies/abbc-coin,ABBC Coin,0.316110,ABBC,185629449
364,https://coinmarketcap.com/currencies/ren,Ren,0.199436,REN,176581430
365,https://coinmarketcap.com/currencies/hedera-hashgraph,Hedera Hashgraph,0.031832,HBAR,174966977
366,https://coinmarketcap.com/currencies/zilliqa,Zilliqa,0.016274,ZIL,170359683
367,https://coinmarketcap.com/currencies/arweave,Arweave,4.79,AR,160046469
368,https://coinmarketcap.com/currencies/the-midas-touch-gold,The Midas Touch Gold,0.027663,TMTG,155024819
369,https://coinmarketcap.com/currencies/augur,Augur,14.12,REP,155280823
370,https://coinmarketcap.com/currencies/zb-token,ZB Token,0.323566,ZB,149904309
371,https://coinmarketcap.com/currencies/sushiswap,SushiSwap,1.20,SUSHI,146227155
372,https://coinmarketcap.com/currencies/lisk,Lisk,1.17,LSK,146795060
373,https://coinmarketcap.com/currencies/decred,Decred,11.79,DCR,142241007
374,https://coinmarketcap.com/currencies/cybervein,CyberVein,0.131225,CVT,139151799
375,https://coinmarketcap.com/currencies/bitcoin-gold,Bitcoin Gold,7.93,BTG,138909739
376,https://coinmarketcap.com/currencies/elrond-egld,Elrond,10.01,EGLD,137199035
377,https://coinmarketcap.com/currencies/siacoin,Siacoin,0.002982,SC,133438267
378,https://coinmarketcap.com/currencies/band-protocol,Band Protocol,6.41,BAND,131410417
379,https://coinmarketcap.com/currencies/decentraland,Decentraland,0.088683,MANA,129701676
380,https://coinmarketcap.com/currencies/enjin-coin,Enjin Coin,0.157036,ENJ,128958636
381,https://coinmarketcap.com/currencies/husd,HUSD,1.00,HUSD,129437044
382,https://coinmarketcap.com/currencies/terra-luna,Terra,0.324669,LUNA,125378863
383,https://coinmarketcap.com/currencies/ocean-protocol,Ocean Protocol,0.342818,OCEAN,123118779
384,https://coinmarketcap.com/currencies/revain,Revain,0.010507,REV,120669716
385,https://coinmarketcap.com/currencies/aragon,Aragon,3.54,ANT,117319986
386,https://coinmarketcap.com/currencies/yearn-finance-ii,DFI.Money,2888.65,YFII,111490408
387,https://coinmarketcap.com/currencies/solana,Solana,2.91,SOL,115000010
388,https://coinmarketcap.com/currencies/swipe,Swipe,1.53,SXP,114816442
389,https://coinmarketcap.com/currencies/nervos-network,Nervos Network,0.005158,CKB,107480299
390,https://coinmarketcap.com/currencies/nano,Nano,0.791103,NANO,105413125
391,https://coinmarketcap.com/currencies/dxchain-token,DxChain Token,0.002046,DX,102287471
392,https://coinmarketcap.com/currencies/orchid,Orchid,0.284455,OXT,104561161
393,https://coinmarketcap.com/currencies/quant,Quant,8.65,QNT,104448071
394,https://coinmarketcap.com/currencies/golem-network-tokens,Golem,0.102398,GNT,101442898
395,https://coinmarketcap.com/currencies/balancer,Balancer,14.65,BAL,101704471
396,https://coinmarketcap.com/currencies/bitcoin-diamond,Bitcoin Diamond,0.536550,BCD,100062728
397,https://coinmarketcap.com/currencies/avalanche,Avalanche,4.00,AVAX,97947155
398,https://coinmarketcap.com/currencies/ravencoin,Ravencoin,0.013819,RVN,98715694
399,https://coinmarketcap.com/currencies/bytom,Bytom,0.070250,BTM,96661808
400,https://coinmarketcap.com/currencies/bitcoin,Bitcoin,10650.00,BTC,197058578263
401,https://coinmarketcap.com/currencies/ethereum,Ethereum,352.91,ETH,39808361538
402,https://coinmarketcap.com/currencies/tether,Tether,1.00,USDT,15469733103
403,https://coinmarketcap.com/currencies/xrp,XRP,0.239313,XRP,10801680798
404,https://coinmarketcap.com/currencies/bitcoin-cash,Bitcoin Cash,225.92,BCH,4186618165
405,https://coinmarketcap.com/currencies/binance-coin,Binance Coin,27.72,BNB,4002602030
406,https://coinmarketcap.com/currencies/polkadot-new,Polkadot,4.39,DOT,3740661222
407,https://coinmarketcap.com/currencies/chainlink,Chainlink,9.50,LINK,3324863031
408,https://coinmarketcap.com/currencies/bitcoin-sv,Bitcoin SV,170.08,BSV,3151488527
409,https://coinmarketcap.com/currencies/crypto-com-coin,Crypto.com Coin,0.152079,CRO,3094360666
410,https://coinmarketcap.com/currencies/cardano,Cardano,0.098354,ADA,3060035107
411,https://coinmarketcap.com/currencies/litecoin,Litecoin,45.02,LTC,2951717729
412,https://coinmarketcap.com/currencies/usd-coin,USD Coin,1.00,USDC,2538568070
413,https://coinmarketcap.com/currencies/eos,EOS,2.58,EOS,2413930342
414,https://coinmarketcap.com/currencies/tron,TRON,0.025589,TRX,1833727427
415,https://coinmarketcap.com/currencies/monero,Monero,95.25,XMR,1687109936
416,https://coinmarketcap.com/currencies/tezos,Tezos,2.19,XTZ,1631734679
417,https://coinmarketcap.com/currencies/stellar,Stellar,0.072517,XLM,1504000950
418,https://coinmarketcap.com/currencies/neo,Neo,19.24,NEO,1356833284
419,https://coinmarketcap.com/currencies/unus-sed-leo,UNUS SED LEO,1.26,LEO,1259676240
420,https://coinmarketcap.com/currencies/nem,NEM,0.115742,XEM,1041675045
421,https://coinmarketcap.com/currencies/cosmos,Cosmos,4.86,ATOM,990768755
422,https://coinmarketcap.com/currencies/wrapped-bitcoin,Wrapped Bitcoin,10654.16,WBTC,980359933
423,https://coinmarketcap.com/currencies/huobi-token,Huobi Token,4.61,HT,967222258
424,https://coinmarketcap.com/currencies/multi-collateral-dai,Dai,1.01,DAI,915869845
425,https://coinmarketcap.com/currencies/vechain,VeChain,0.012438,VET,799974120
426,https://coinmarketcap.com/currencies/iota,IOTA,0.263061,MIOTA,731185659
427,https://coinmarketcap.com/currencies/yearn-finance,yearn.finance,23926.56,YFI,717023142
428,https://coinmarketcap.com/currencies/aave,Aave,0.505115,LEND,656649774
429,https://coinmarketcap.com/currencies/theta,THETA,0.756754,THETA,658756392
430,https://coinmarketcap.com/currencies/dash,Dash,66.98,DASH,652035160
431,https://coinmarketcap.com/currencies/ethereum-classic,Ethereum Classic,5.34,ETC,621531785
432,https://coinmarketcap.com/currencies/zcash,Zcash,58.32,ZEC,591467979
433,https://coinmarketcap.com/currencies/omg,OMG Network,3.87,OMG,542796651
434,https://coinmarketcap.com/currencies/uma,UMA,9.55,UMA,526729404
435,https://coinmarketcap.com/currencies/maker,Maker,509.86,MKR,512700339
436,https://coinmarketcap.com/currencies/trueusd,TrueUSD,1.00,TUSD,507691023
437,https://coinmarketcap.com/currencies/synthetix-network-token,Synthetix Network Token,4.72,SNX,480442191
438,https://coinmarketcap.com/currencies/binance-usd,Binance USD,1.00,BUSD,484386887
439,https://coinmarketcap.com/currencies/ontology,Ontology,0.621193,ONT,467058134
440,https://coinmarketcap.com/currencies/uniswap,Uniswap,4.27,UNI,413781590
441,https://coinmarketcap.com/currencies/hedgetrade,HedgeTrade,1.23,HEDG,416104957
442,https://coinmarketcap.com/currencies/okb,OKB,6.09,OKB,365218657
443,https://coinmarketcap.com/currencies/algorand,Algorand,0.321750,ALGO,340575697
444,https://coinmarketcap.com/currencies/ftx-token,FTX Token,3.60,FTT,339625753
445,https://coinmarketcap.com/currencies/basic-attention-token,Basic Attention Token,0.230360,BAT,339150777
446,https://coinmarketcap.com/currencies/dogecoin,Dogecoin,0.002651,DOGE,335223498
447,https://coinmarketcap.com/currencies/compound,Compound,129.02,COMP,330461749
448,https://coinmarketcap.com/currencies/digibyte,DigiByte,0.023803,DGB,323635298
449,https://coinmarketcap.com/currencies/bittorrent,BitTorrent,0.000306,BTT,303145495
450,https://coinmarketcap.com/currencies/kusama,Kusama,34.08,KSM,288643897
451,https://coinmarketcap.com/currencies/0x,0x,0.386156,ZRX,287012103
452,https://coinmarketcap.com/currencies/celo,Celo,2.25,CELO,279864998
453,https://coinmarketcap.com/currencies/hyperion,Hyperion,0.607186,HYN,192335787
454,https://coinmarketcap.com/currencies/energy-web-token,Energy Web Token,8.72,EWT,262219935
455,https://coinmarketcap.com/currencies/waves,Waves,2.40,WAVES,247329901
456,https://coinmarketcap.com/currencies/paxos-standard,Paxos Standard,1.00,PAX,245413489
457,https://coinmarketcap.com/currencies/loopring,Loopring,0.198831,LRC,227286042
458,https://coinmarketcap.com/currencies/icon,ICON,0.408973,ICX,232093904
459,https://coinmarketcap.com/currencies/qtum,Qtum,2.35,QTUM,228939753
460,https://coinmarketcap.com/currencies/celsius,Celsius,0.925461,CEL,221058763
461,https://coinmarketcap.com/currencies/nxm,NXM,37.22,NXM,208799985
462,https://coinmarketcap.com/currencies/kyber-network,Kyber Network,0.953837,KNC,188892045
463,https://coinmarketcap.com/currencies/abbc-coin,ABBC Coin,0.316106,ABBC,185627376
464,https://coinmarketcap.com/currencies/ren,Ren,0.199436,REN,176581448
465,https://coinmarketcap.com/currencies/hedera-hashgraph,Hedera Hashgraph,0.031831,HBAR,174964778
466,https://coinmarketcap.com/currencies/zilliqa,Zilliqa,0.016274,ZIL,170359982
